Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe3300310034003800,23-02-2008,Male,Product,Yes,0,2,2.1,0.15
fffe31003500390033003400,26-10-2008,Male,Service,Yes,2,5,4.2,0.3
fffe3700370039003400,01-04-2008,Male,Service,No,1,3,6.6,0.47
fffe31003200350033003500,17-06-2008,Female,Product,No,4,6,7.1,0.68
fffe3600330034003100,10-08-2008,Male,Product,No,5,10,9.7,0.87
fffe3800350034003900,25-05-2008,Female,Product,Yes,1,2,5.5,0.4
fffe31003800360032003600,22-05-2008,Female,Service,No,1,3,5.2,0.43
fffe31003400390031003500,13-01-2008,Male,Product,No,4,7,8.4,0.64
fffe32003600360038003900,06-08-2008,Male,Product,No,2,3,3.4,0.26
fffe3500340031003000,19-02-2008,Male,Service,No,2,4,7.2,0.59
fffe32003700350037003900,13-09-2008,Male,Service,No,2,6,7,0.52
fffe3500340033003400,26-09-2008,Female,Service,No,2,5,7.3,0.56
fffe3100350038003300,06-06-2008,Male,Service,No,3,6,6.5,0.56
fffe3200320039003200,18-11-2008,Female,Service,Yes,0,1,,0.25
fffe3100390036003900,16-12-2008,Male,Service,No,1,4,5.8,0.53
fffe32003900340036003400,16-01-2008,Male,Service,No,2,4,6.2,0.4
fffe3200380030003000,11-04-2008,Female,Service,No,2,4,4.2,0.31
fffe3100380034003500,22-03-2008,Male,Product,No,3,,8.9,0.83
fffe33003200310037003800,24-02-2008,Male,Service,No,1,5,6.6,0.54
fffe31003700310036003200,20-04-2008,Female,Service,Yes,2,,5.5,0.36
fffe33003100370039003200,02-02-2008,Male,Product,No,2,6,7.5,0.55
fffe32003600320034003600,06-07-2008,Male,Service,Yes,1,2,3.8,0.22
fffe32003000300034003100,01-10-2008,Male,Service,Yes,4,,6.9,0.69
fffe31003700370038003300,20-01-2008,Female,Product,Yes,3,5,5,0.4
fffe3700360038003900,02-09-2008,Male,Service,Yes,3,6,7.9,0.64
fffe33003400330038003800,24-11-2008,Male,Service,Yes,3,5,6.5,0.48
fffe31003900350036003300,07-10-2008,Female,Service,Yes,1,3,5.2,0.39
fffe33003400330036003300,05-07-2008,Female,Service,Yes,3,5,5.6,0.4
fffe31003100360033003300,04-04-2008,Female,Product,Yes,2,4,6.2,0.49
fffe31003000340030003900,10-07-2008,Male,Service,Yes,2,4,,0.16
fffe3400300032003700,14-06-2008,Female,Service,No,2,2,3.9,0.29
fffe3800390038003100,03-06-2008,Male,Service,Yes,2,5,6.1,0.41
fffe32003700320030003400,12-11-2008,Male,Service,Yes,2,5,5.5,0.37
fffe3300380031003800,26-08-2008,Male,Product,No,3,6,8.6,0.68
fffe32003600360038003300,29-04-2008,Female,Service,Yes,2,5,7.1,0.58
fffe31003600320037003300,17-05-2008,Female,Service,No,2,6,6.9,0.55
fffe31003800320037003400,23-10-2008,Male,Service,No,2,6,7.7,
fffe32003700330034003900,06-08-2008,Female,Product,Yes,2,3,6.9,0.5
fffe31003200310032003900,03-05-2008,Male,Product,No,2,,6.3,0.57
fffe32003500340038003800,30-12-2008,Male,Product,Yes,2,3,6.3,0.44
fffe32003800370032003300,19-06-2008,Male,Service,Yes,2,3,5.7,0.37
fffe3100380031003800,02-03-2008,Female,Service,No,2,6,,0.61
fffe31003100340036003300,22-11-2008,Female,Service,No,1,1,2.5,
fffe32003800360035003900,30-01-2008,Male,Service,No,3,7,6.3,0.62
fffe33003400370039003500,13-05-2008,Male,Product,No,2,4,6.7,0.57
fffe31003100310039003000,19-02-2008,Female,Service,Yes,1,,1.9,0.03
fffe31003700370039003900,09-01-2008,Male,Product,Yes,2,3,4.6,
fffe32003500390035003800,04-10-2008,Male,Service,Yes,3,5,4.9,0.37
fffe33003000350037003300,11-02-2008,Male,Service,Yes,1,4,5.4,0.35
fffe3500380033003400,22-12-2008,Male,Service,No,4,6,7,0.55
fffe32003100300032003900,30-03-2008,Female,Service,Yes,2,,,0.18
fffe33003300360038003400,16-06-2008,Female,Service,Yes,2,4,6.5,0.61
fffe3600300031003100,12-03-2008,Male,Product,Yes,2,3,4,0.2
fffe3200390033003200,27-04-2008,Female,Product,Yes,0,1,4,0.2
fffe31003000300038003500,11-09-2008,Female,Product,No,3,7,,0.64
fffe31003300380036003400,05-10-2008,Female,Service,No,2,6,7.2,
fffe31003800310031003800,14-03-2008,Female,Service,No,1,2,,0.43
fffe32003300320031003800,21-09-2008,Female,Service,Yes,1,3,3.7,0.17
fffe31003500380038003100,01-07-2008,Female,Service,Yes,2,2,,
fffe3100360039003600,15-12-2008,Male,Service,No,2,4,5.2,0.47
fffe31003100360030003000,10-09-2008,Male,Service,No,0,1,2.8,0.12
fffe32003000300032003600,06-09-2008,Female,Service,No,5,10,,1
fffe31003300320037003300,19-04-2008,Female,Product,No,3,6,8.2,0.65
fffe31003300340033003900,11-10-2008,Female,Service,Yes,3,4,5.5,0.42
fffe3900300030003000,15-07-2008,Female,Service,No,1,1,3.6,0.28
fffe31003500370039003900,08-07-2008,Male,Product,Yes,2,5,6.9,0.67
fffe31003200390033003300,20-06-2008,Female,Product,No,5,9,9.4,0.88
fffe33003400370035003500,12-01-2008,Male,Service,Yes,1,3,3.6,0.29
fffe33003100310033003900,24-11-2008,Male,Service,No,2,5,6.8,0.6
fffe31003400380030003200,22-05-2008,Male,Service,Yes,0,1,3.8,0.17
fffe31003500350037003400,14-02-2008,Female,Product,Yes,1,2,1.6,0.08
fffe31003200330039003800,02-12-2008,Male,Service,No,2,4,5.4,0.48
fffe31003500380030003300,24-12-2008,Female,Service,No,2,4,7.3,0.51
fffe33003400310032003100,10-03-2008,Female,Service,Yes,0,2,4,0.3
fffe32003400320030003700,08-02-2008,Female,Service,No,2,4,7,0.54
fffe33003100330031003100,24-01-2008,Female,Service,No,4,8,7.8,0.74
fffe32003000360038003100,02-07-2008,Female,Product,No,1,2,2.5,
fffe32003200380032003800,29-08-2008,Male,Service,Yes,1,3,3.4,0.29
fffe33003300390038003100,29-07-2008,Male,Product,No,3,6,7.4,0.52
fffe3100340039003700,29-06-2008,Female,Product,No,3,6,6.6,0.46
fffe32003500330035003800,21-03-2008,Female,Service,No,1,3,4.7,0.37
fffe32003700340037003100,13-04-2008,Male,Service,Yes,1,4,4.7,0.36
fffe3200370031003400,11-01-2008,Male,Product,No,2,5,4.9,0.39
fffe32003500320036003800,19-11-2008,Male,Service,No,2,6,8.7,0.7
fffe32003800350038003400,09-11-2008,Female,Product,No,2,4,5.6,0.38
fffe32003600330031003300,20-08-2008,Male,Service,Yes,5,9,9.4,0.88
fffe3900370038003000,30-07-2008,Male,Service,Yes,1,2,3.6,0.22
fffe33003100300030003300,09-09-2008,Female,Service,No,3,6,7.2,0.63
fffe3300320036003700,06-08-2008,Male,Service,No,4,8,,0.68
fffe3300330037003700,23-08-2008,Male,Product,No,2,5,7.2,0.66
fffe3200390036003400,08-10-2008,Female,Service,Yes,2,5,6.5,0.49
fffe31003400300030003200,19-11-2008,Male,Product,No,3,7,,0.77
fffe3200360035003800,02-12-2008,Male,Service,No,1,2,5.2,0.44
fffe31003300370037003200,15-06-2008,Female,Service,No,2,4,,0.6
fffe31003600320033003200,12-03-2008,Male,Service,Yes,0,1,,0.2
fffe31003800380033003700,02-02-2008,Female,Service,Yes,2,4,5.5,0.45
fffe32003800380038003000,03-09-2008,Female,Product,Yes,0,1,4.1,0.2
fffe3100350038003500,05-06-2008,Male,Service,No,5,10,9.2,0.75
fffe32003900330039003500,23-09-2008,Female,Product,Yes,1,1,2.6,0.09
fffe32003300380032003300,03-02-2008,Female,Service,No,1,2,5.5,0.39
fffe31003900330036003000,30-04-2008,Male,Service,Yes,2,4,2.5,0.14
fffe32003300390033003400,05-09-2008,Female,Service,Yes,3,7,5.8,0.55
fffe32003000340030003800,30-01-2008,Female,Service,Yes,1,1,3.2,0.2
fffe32003600330037003100,18-06-2008,Male,Product,No,3,7,8.3,0.66
fffe32003700300032003200,15-08-2008,Male,Service,No,1,3,4.6,0.38
fffe3600390032003600,24-11-2008,Female,Product,No,0,,4.1,0.26
fffe31003100320039003300,13-01-2008,Female,Service,No,2,4,6.8,0.46
fffe31003600340037003100,14-01-2008,Male,Service,Yes,1,3,4.9,0.43
fffe32003900390038003200,10-05-2008,Male,Service,No,3,6,6.4,0.51
fffe3100370031003500,06-12-2008,Male,Service,No,0,1,,0.16
fffe31003500320032003000,10-01-2008,Female,Service,No,2,4,6.9,0.5
fffe32003900350036003600,13-06-2008,Female,Service,No,2,5,6,0.55
fffe32003800320038003800,29-05-2008,Female,Service,Yes,3,5,6.5,0.5
fffe33003400370037003000,15-11-2008,Female,Product,Yes,1,2,5.7,0.48
fffe31003300370034003400,18-09-2008,Female,Service,Yes,3,6,5.7,
fffe3200350034003000,11-02-2008,Male,Service,No,2,5,7.6,0.6
fffe31003700340039003100,29-11-2008,Male,Service,No,3,5,6,0.53
fffe31003400370039003700,20-12-2008,Female,Product,Yes,1,3,5.6,0.34
fffe33003300350035003700,10-11-2008,Female,Product,Yes,3,5,5.7,0.39
fffe3200390038003500,18-11-2008,Female,Service,No,3,4,6.3,0.43
fffe32003300310033003700,03-10-2008,Male,Service,Yes,3,7,6.7,0.63
fffe33003200310034003000,26-05-2008,Male,Service,Yes,3,6,4.7,0.43
fffe3500300038003300,18-07-2008,Female,Product,Yes,2,4,3.9,0.32
fffe32003400390036003200,28-07-2008,Male,Service,Yes,1,4,3.8,0.33
fffe31003600330031003500,06-08-2008,Female,Product,Yes,0,1,3.9,0.21
fffe32003200390038003700,28-06-2008,Male,Service,No,4,8,6.7,0.65
fffe33003000390039003100,16-03-2008,Female,Product,Yes,2,2,3.5,0.27
fffe33003000300037003700,26-07-2008,Female,Service,No,3,8,7.9,0.76
fffe32003000390039003700,26-07-2008,Female,Service,Yes,1,1,2,0.04
fffe32003600380038003500,23-12-2008,Female,Product,No,0,1,1.7,0.13
fffe3900340032003800,01-01-2008,Female,Product,Yes,1,4,6.7,0.5
fffe3700320030003100,03-11-2008,Female,Service,Yes,1,3,3.2,0.11
fffe31003000380032003000,18-05-2008,Female,Product,Yes,1,2,4.9,0.42
fffe32003000380034003700,19-11-2008,Male,Service,No,3,6,8.8,0.7
fffe32003700390037003600,30-09-2008,Male,Service,Yes,3,5,6.2,0.41
fffe31003900350030003000,27-08-2008,Male,Product,No,1,3,4.2,0.25
fffe31003200360035003400,11-06-2008,Female,Product,Yes,0,2,3.3,0.18
fffe33003000390039003200,09-01-2008,Female,Service,No,1,2,5.2,0.28
fffe32003700300030003900,12-01-2008,Male,Service,Yes,2,3,6.4,0.44
fffe31003000300036003700,30-08-2008,Female,Product,No,3,6,6.6,0.52
fffe31003700390032003500,20-03-2008,Female,Service,Yes,1,2,4.8,0.28
fffe31003900370032003900,10-04-2008,Female,Product,No,2,5,6.2,0.53
fffe31003900300038003900,26-05-2008,Female,Service,Yes,0,2,4.7,0.27
fffe3600320033003700,21-10-2008,Female,Service,No,0,1,3.1,0.14
fffe31003500350032003200,16-12-2008,Female,Product,No,3,6,6,0.53
fffe3300390031003300,23-12-2008,Male,Product,Yes,1,2,,0.22
fffe32003300380036003600,14-07-2008,Female,Service,Yes,1,2,3.3,0.24
fffe31003800320036003900,06-01-2008,Female,Product,No,3,6,8.1,0.67
fffe32003600300031003000,28-09-2008,Female,Product,Yes,2,4,6.2,0.38
fffe33003300350037003700,24-10-2008,Male,Service,Yes,2,6,6.9,0.65
fffe31003300350033003700,26-10-2008,Female,Service,No,1,3,5.5,0.46
fffe33003200360038003800,14-02-2008,Female,Service,No,3,5,4.2,0.31
fffe3200320031003100,14-01-2008,Female,Service,No,3,7,6.1,0.55
fffe3400320036003800,09-10-2008,Female,Service,Yes,2,4,,0.4
fffe370038003800,21-09-2008,Female,Product,No,0,1,0,0
fffe360030003400,10-09-2008,Female,Product,No,4,7,6.2,0.51
fffe3100310038003900,10-08-2008,Female,Service,Yes,3,5,,0.37
fffe33003200300031003200,02-04-2008,Female,Product,Yes,1,3,4.7,0.23
fffe32003700360039003600,15-10-2008,Female,Service,Yes,2,4,5.1,0.41
fffe33003100340030003200,30-06-2008,Female,Service,No,1,2,4.7,0.27
fffe320031003200,05-08-2008,Male,Service,Yes,1,3,6.1,0.41
fffe33003400310032003900,14-12-2008,Female,Product,No,2,4,2.7,0.16
fffe3600390039003600,17-08-2008,Male,Service,No,4,7,6.9,0.66
fffe32003400390032003800,13-02-2008,Female,Service,Yes,3,6,5.9,0.49
fffe3500350033003800,26-06-2008,Female,Product,Yes,0,2,,0.34
fffe3100330032003200,04-06-2008,Female,Service,No,1,3,4.4,0.29
fffe32003600390032003600,23-12-2008,Male,Service,Yes,3,5,6.5,0.47
fffe3900300038003900,25-09-2008,Male,Product,Yes,0,1,,0.07
fffe33003100330034003900,27-07-2008,Female,Service,Yes,2,4,4.6,0.31
fffe32003700350039003200,22-03-2008,Female,Product,No,2,5,6.8,0.65
fffe31003600360031003100,03-10-2008,Female,Service,Yes,1,,2.1,0.12
fffe31003500320031003500,07-03-2008,Female,Service,No,3,5,4.8,
fffe32003700300034003200,03-03-2008,Male,Product,Yes,2,5,6.5,0.51
fffe33003000310031003200,06-12-2008,Male,Product,Yes,1,2,3.6,0.2
fffe33003000370030003400,15-07-2008,Female,Service,Yes,1,2,3.9,0.25
fffe33003100330038003200,10-10-2008,Male,Service,No,2,6,6.4,0.57
fffe33003100390039003500,22-10-2008,Female,Service,Yes,3,5,5.2,0.48
fffe33003000300037003100,03-05-2008,Male,Service,No,2,5,7.6,0.73
fffe31003100310031003600,02-08-2008,Female,Service,Yes,0,1,3.8,0.22
fffe31003500320038003900,15-03-2008,Female,Service,No,2,5,7.7,0.59
fffe3800310039003600,18-03-2008,Male,Product,Yes,1,3,5.5,0.33
fffe3500380033003500,13-08-2008,Male,Service,Yes,2,5,4.1,
fffe31003700350034003000,13-08-2008,Male,Service,No,2,5,7.4,0.55
fffe3600340035003000,21-01-2008,Male,Service,No,1,4,4.8,0.36
fffe3400310037003400,11-10-2008,Male,Service,Yes,1,3,4.2,0.27
fffe32003400320034003600,30-08-2008,Female,Product,Yes,2,4,5.9,0.41
fffe32003200300030003000,08-02-2008,Female,Service,No,3,6,6,0.53
fffe32003600340039003400,28-02-2008,Female,Service,No,4,8,9,0.74
fffe32003200340031003200,07-01-2008,Female,Product,Yes,1,,4.2,0.33
fffe32003100320031003400,28-05-2008,Male,Product,No,2,6,6.7,0.54
fffe31003000380033003800,15-11-2008,Female,Service,Yes,3,4,,0.38
fffe32003500360034003500,01-07-2008,Male,Service,Yes,3,6,6.1,0.56
fffe3500340037003800,02-12-2008,Male,Service,No,1,3,5.2,0.32
fffe3500300039003500,07-10-2008,Female,Product,No,4,8,,
fffe31003700310033003300,09-02-2008,Male,Service,No,4,7,6.7,0.51
fffe33003100320035003900,29-05-2008,Female,Service,Yes,2,4,5.6,0.35
fffe31003900350039003800,27-08-2008,Male,Service,No,1,2,5.3,0.49
fffe31003400300032003600,20-12-2008,Female,Service,Yes,4,6,7.7,0.67
fffe3300340034003400,08-09-2008,Female,Service,No,2,4,3.5,0.29
fffe3600340032003600,22-08-2008,Male,Service,Yes,1,2,,0.3
fffe32003900320034003800,23-10-2008,Male,Service,No,2,4,4.7,0.4
fffe3400310031003400,22-02-2008,Male,Service,Yes,3,6,5,0.35
fffe31003400350037003800,02-11-2008,Male,Service,No,4,,6.4,
fffe32003600310038003600,11-08-2008,Female,Service,Yes,1,2,4.7,0.23
fffe3500340033003000,20-03-2008,Female,Service,No,3,6,6.6,
fffe31003000340032003400,05-10-2008,Male,Product,Yes,1,4,6.4,0.41
fffe32003700390036003800,22-04-2008,Male,Service,Yes,3,6,7.3,0.59
fffe32003200340035003000,21-11-2008,Female,Product,Yes,1,4,5.1,0.39
fffe31003900370030003900,13-07-2008,Male,Product,No,2,5,,0.52
fffe32003000300039003400,09-09-2008,Female,Product,Yes,1,4,6,0.44
fffe31003200340036003200,03-05-2008,Male,Service,No,4,7,7.6,0.68
fffe3700390033003200,16-08-2008,Female,Product,No,2,6,6.3,
fffe31003300340030003800,29-08-2008,Male,Service,No,2,4,6,0.42
fffe32003300380032003700,12-02-2008,Male,Service,Yes,3,5,6.3,0.44
fffe3500330032003400,17-01-2008,Male,Service,No,3,5,,0.38
fffe32003600370038003300,09-09-2008,Female,Service,No,4,6,7.2,0.64
fffe32003400350036003900,16-09-2008,Female,Service,No,2,3,3.4,0.18
fffe32003100300035003300,14-08-2008,Male,Service,No,2,,7.3,0.69
fffe3100340030003400,26-09-2008,Male,Service,No,2,4,5.9,0.39
fffe32003400360037003100,07-02-2008,Female,Product,Yes,2,4,4,0.32
fffe31003200310034003800,05-07-2008,Male,Service,No,2,6,6.1,0.58
fffe3600390034003300,19-07-2008,Male,Service,Yes,4,7,5.6,0.49
fffe31003600340035003400,03-10-2008,Male,Service,No,3,5,6.1,0.6
fffe32003700320039003600,06-12-2008,Male,Service,No,2,6,8.1,0.65
fffe31003600350038003500,23-11-2008,Female,Service,Yes,3,4,5.2,0.29
fffe31003100370037003800,21-07-2008,Male,Service,Yes,0,1,3.1,0.17
fffe31003800340039003300,13-10-2008,Female,Product,No,3,6,6.1,0.56
fffe3200340030003100,27-10-2008,Female,Service,Yes,3,6,5.6,0.43
fffe3300330030003900,08-12-2008,Male,Service,No,2,4,,0.66
fffe31003800390039003900,03-06-2008,Female,Service,Yes,1,2,4.5,0.29
fffe32003600330038003300,10-07-2008,Male,Product,Yes,3,6,6.6,0.65
fffe3800350031003400,21-08-2008,Female,Service,Yes,1,,6.2,0.44
fffe32003200390036003000,11-11-2008,Female,Service,No,4,7,7,0.6
fffe31003400300037003700,17-11-2008,Female,Service,Yes,3,5,5.4,0.34
fffe31003700330037003300,09-02-2008,Male,Product,Yes,1,2,,0.15
fffe3600380037003400,13-12-2008,Female,Service,Yes,2,4,5.5,0.33
fffe31003600300033003900,25-04-2008,Female,Service,Yes,3,6,4.6,0.35
fffe31003300320039003100,04-11-2008,Male,Service,No,5,9,7.8,0.79
fffe31003300360031003500,18-02-2008,Female,Service,Yes,1,4,4.8,0.41
fffe32003400300038003500,28-07-2008,Male,Service,No,4,8,9.6,0.86
fffe33003200360037003700,28-10-2008,Female,Service,Yes,3,7,8,0.8
fffe31003600320032003000,05-11-2008,Female,Product,Yes,3,5,5.1,0.32
fffe33003300320032003800,19-08-2008,Female,Service,No,3,6,8.7,0.76
fffe32003400370037003600,05-06-2008,Female,Service,Yes,0,1,2.6,0.15
fffe32003600350037003200,29-06-2008,Female,Product,No,3,5,5.7,0.54
fffe33003400380032003600,11-09-2008,Male,Service,No,4,8,8.8,0.7
fffe31003800340033003300,06-07-2008,Female,Service,No,3,7,7.7,0.57
fffe3300360038003800,07-10-2008,Female,Product,No,1,3,5.5,0.44
fffe3500320034003200,09-06-2008,Female,Product,No,3,6,4.9,0.32
fffe31003300370031003500,21-08-2008,Female,Product,No,3,5,4.7,0.38
fffe33003400300033003300,16-05-2008,Male,Product,No,4,7,9.2,0.82
fffe31003900380033003500,17-04-2008,Male,Product,No,3,7,6.2,0.58
fffe32003200310036003200,21-05-2008,Female,Service,No,5,10,9.5,0.94
fffe31003200360030003000,19-01-2008,Female,Service,No,3,6,5.3,0.43
fffe32003200350037003700,23-02-2008,Male,Product,No,2,,8.3,0.64
fffe32003400330032003600,11-06-2008,Female,Service,Yes,1,4,6.8,0.5
fffe32003100320037003300,27-03-2008,Female,Product,Yes,5,,9.4,1
fffe3100390031003700,11-11-2008,Male,Service,No,3,5,,0.42
fffe31003000320037003900,28-04-2008,Female,Product,No,2,3,6.1,0.41
fffe32003800370037003400,04-04-2008,Male,Service,Yes,2,3,3.3,0.25
fffe33003300300038003600,28-08-2008,Male,Service,No,2,6,5.5,0.51
fffe3300330031003400,29-10-2008,Male,Service,Yes,1,3,,0.38
fffe32003200340031003300,07-08-2008,Female,Product,Yes,1,2,,0
fffe31003100380030003900,22-09-2008,Male,Service,No,2,7,8.8,0.8
fffe3100380031003700,31-12-2008,Female,Service,No,2,4,5.7,0.36
fffe31003200340031003000,13-01-2008,Female,Service,Yes,3,4,4.3,0.38
fffe32003300340032003800,29-04-2008,Female,Product,Yes,1,4,6.2,0.41
fffe3100310031003000,21-06-2008,Female,Product,No,3,5,7.1,0.64
fffe32003400350032003100,14-10-2008,Female,Service,Yes,2,5,3.7,0.3
fffe32003600340030003300,09-09-2008,Male,Product,No,3,6,5.7,0.44
fffe32003800320035003000,26-09-2008,Male,Service,No,1,1,3.6,0.15
fffe33003200340036003500,08-09-2008,Female,Service,No,4,8,7.5,0.71
fffe32003700360031003800,06-01-2008,Male,Service,No,2,5,6.8,0.54
fffe32003300320038003700,18-01-2008,Female,Service,Yes,2,3,5.7,0.44
fffe3100300032003800,01-06-2008,Female,Service,No,1,2,0.7,0
fffe3900350033003300,11-08-2008,Female,Service,Yes,1,4,,0.46
fffe32003600330030003800,08-03-2008,Female,Service,Yes,1,2,2.9,0.15
fffe3700380032003600,27-05-2008,Male,Product,Yes,2,,2.9,0.22
fffe31003400300031003000,13-10-2008,Male,Product,No,1,,1.3,0.06
fffe3500340038003500,11-02-2008,Male,Service,No,3,5,,0.55
fffe3500350033003200,29-09-2008,Female,Service,Yes,3,7,7.5,0.77
fffe31003400360038003100,14-06-2008,Male,Service,No,2,3,6.3,0.48
fffe3800310030003700,19-11-2008,Male,Service,Yes,1,3,6.4,
fffe3700360037003600,06-03-2008,Female,Service,Yes,2,4,5.6,0.43
fffe32003800380039003400,05-11-2008,Male,Service,Yes,2,4,2.8,0.11
fffe32003600380039003300,24-10-2008,Male,Service,Yes,2,6,7.5,0.76
fffe31003800380034003600,19-11-2008,Male,Service,No,1,1,5.1,0.29
fffe3700370036003600,19-08-2008,Male,Service,Yes,4,7,6.4,0.63
fffe31003000380032003100,30-05-2008,Female,Service,Yes,3,7,7.1,0.58
fffe32003900340035003200,06-12-2008,Female,Product,Yes,2,5,5.8,0.48
fffe3300300039003100,18-05-2008,Male,Service,Yes,0,1,3.4,0.18
fffe32003100360035003500,18-12-2008,Male,Product,No,3,5,7.3,0.6
fffe32003400300030003600,29-09-2008,Male,Product,Yes,1,2,4.4,0.24
fffe3400330039003800,05-12-2008,Female,Service,Yes,2,,4.3,0.35
fffe33003000330037003300,05-09-2008,Male,Service,No,1,3,4.8,0.39
fffe31003300340030003000,24-06-2008,Male,Service,No,2,6,5.9,0.53
fffe32003600350032003600,22-07-2008,Female,Service,Yes,2,3,4.4,0.34
fffe32003100390033003100,07-12-2008,Male,Product,No,2,,6.4,0.54
fffe350035003400,20-02-2008,Female,Product,Yes,1,4,5.4,0.41
fffe31003100320037003300,12-10-2008,Female,Service,No,2,4,5.3,0.44
fffe3100300035003000,13-04-2008,Female,Service,Yes,0,1,2.1,0.12
fffe33003100380032003700,11-12-2008,Female,Service,Yes,3,5,6.7,0.45
fffe32003700360030003700,27-07-2008,Male,Service,No,2,5,4.3,0.36
fffe350030003300,27-11-2008,Male,Service,No,0,1,0.2,0
fffe33003400360036003500,13-04-2008,Male,Service,Yes,2,3,4,0.31
fffe31003300300039003700,28-09-2008,Female,Service,No,3,8,9.5,0.93
fffe3500350032003200,09-03-2008,Female,Service,Yes,2,3,2.8,0.15
fffe3400350032003100,27-11-2008,Female,Service,Yes,0,1,0.2,0
fffe33003400330031003000,27-04-2008,Female,Product,No,3,5,5.1,0.38
fffe33003100370039003400,23-10-2008,Male,Service,Yes,2,4,3.8,0.31
fffe31003000310031003100,14-09-2008,Female,Product,No,3,7,,0.52
fffe32003700370033003400,29-11-2008,Female,Service,Yes,1,2,5.2,0.27
fffe31003800340036003300,11-06-2008,Male,Product,Yes,3,5,6.8,0.47
fffe3200350037003100,20-01-2008,Female,Service,No,2,4,7,
fffe3400360038003800,02-09-2008,Male,Service,No,1,3,5.5,0.35
fffe32003100390034003400,23-01-2008,Male,Product,No,3,6,7,0.69
fffe31003900330033003000,31-07-2008,Female,Product,Yes,2,5,,0.52
fffe32003200390036003400,26-10-2008,Male,Service,Yes,4,8,8.1,0.69
fffe32003600360038003500,14-04-2008,Male,Service,Yes,2,4,5,0.38
fffe32003600360038003600,22-03-2008,Male,Product,No,2,4,7.2,0.57
